,lead_id,product,is_referral,referal_cost,device,marketing_source,lead_cost,unqualified_lead,qualified_lead,meeting_appointment,meeting,sale
4456,145109.0,Extra Product,False,0.0,Mobile,Direct Traffic,0.0,2021-10-17,2021-10-18,,,
4457,139689.0,Extra Product,False,0.0,Mobile,Paid Search,47.2820325,2021-10-17,2021-11-07,,,
4458,105726.0,Main Product,False,0.0,Mobile,Social Media,16.8460475,2021-10-17,2021-10-17,,,
4459,179867.0,Extra Product,False,0.0,Mobile,Paid Search,34.400595,2021-10-17,2021-10-17,,,
4460,160000.0,Main Product,False,0.0,Mobile,Paid Search,25.042195,2021-10-17,2021-10-17,,,
4461,159994.0,Main Product,False,0.0,Mobile,Social Media,17.7428625,2021-10-17,2021-10-18,,,
4462,160596.0,Main Product,False,0.0,Mobile,Search Network,44.474415,2021-10-17,2021-10-22,,,
4463,168528.0,Extra Product,False,0.0,Mobile,Search Network,33.52328,2021-10-17,2021-10-17,,,
4464,149657.0,Main Product,False,0.0,Desktop,Social Media,28.36452,2021-10-17,2021-10-17,,,
4465,110424.0,Main Product,False,0.0,Desktop,Paid Search,35.7103575,2021-10-17,2021-10-17,2021-10-30,2021-11-04,
4466,110552.0,Main Product,False,0.0,Desktop,Paid Search,45.4677925,2021-10-17,2021-10-17,,,
4467,141162.0,Extra Product,False,0.0,Desktop,Paid Search,36.3659225,2021-10-17,2021-10-21,,,
4468,,Main Product,False,0.0,Desktop,Paid Search,9837.2079225,2021-10-17,,,,
4469,,Main Product,False,0.0,Mobile,Paid Search,8435.5578125,2021-10-17,,,,
4470,,Main Product,False,0.0,Desktop,Social Media,6672.349305,2021-10-17,,,,
4471,,Main Product,False,0.0,Mobile,Social Media,4711.586225,2021-10-17,,,,
4472,,Main Product,False,0.0,Desktop,Search Network,3294.893005,2021-10-17,,,,
4473,,Main Product,False,0.0,Mobile,Search Network,7112.98707,2021-10-17,,,,
4474,,Main Product,False,0.0,Desktop,Direct Traffic,0.0,2021-10-17,,,,
4475,,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-10-17,,,,
4476,,Main Product,False,0.0,Desktop,Organic Search,0.0,2021-10-17,,,,
4477,,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-10-17,,,,
4478,,Extra Product,False,0.0,Desktop,Paid Search,14917.027425,2021-10-17,,,,
4479,,Extra Product,False,0.0,Mobile,Paid Search,7857.65029,2021-10-17,,,,
4480,,Extra Product,False,0.0,Desktop,Social Media,7409.6548225,2021-10-17,,,,
4481,,Extra Product,False,0.0,Mobile,Social Media,3537.1612125,2021-10-17,,,,
4482,,Extra Product,False,0.0,Desktop,Search Network,5879.1572575,2021-10-17,,,,
4483,,Extra Product,False,0.0,Mobile,Search Network,5543.20668,2021-10-17,,,,
4484,,Extra Product,False,0.0,Desktop,Direct Traffic,0.0,2021-10-17,,,,
4485,,Extra Product,False,0.0,Mobile,Direct Traffic,0.0,2021-10-17,,,,
4486,,Extra Product,False,0.0,Desktop,Organic Search,0.0,2021-10-17,,,,
4487,,Extra Product,False,0.0,Mobile,Organic Search,0.0,2021-10-17,,,,
4488,174455.0,Extra Product,True,1000.0,,,0.0,2021-10-18,,,,
4489,109525.0,Extra Product,True,1000.0,,,0.0,2021-10-18,2021-10-18,2021-11-04,2021-11-08,2021-12-12
4490,120170.0,Extra Product,True,1000.0,,,0.0,2021-10-18,2021-10-18,,,
4491,172170.0,Main Product,True,1000.0,,,0.0,2021-10-18,2021-10-18,,,
4492,149031.0,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-10-18,2021-10-19,,,
4493,117969.0,Main Product,False,0.0,Mobile,Social Media,4.6699325,2021-10-18,2021-10-20,,,
4494,196370.0,Main Product,False,0.0,Mobile,Paid Search,34.3740975,2021-10-18,2021-10-18,,,
4495,139476.0,Main Product,False,0.0,Mobile,Social Media,26.5281775,2021-10-18,2021-10-18,2021-10-28,2021-10-31,2021-11-09
4496,129373.0,Extra Product,False,0.0,Mobile,Social Media,15.351635,2021-10-18,2021-10-20,,,
4497,175108.0,Extra Product,False,0.0,Mobile,Paid Search,22.973615,2021-10-18,2021-10-26,,,
4498,124040.0,Extra Product,False,0.0,Mobile,Paid Search,34.1595875,2021-10-18,2021-10-18,2021-10-27,2021-10-31,2021-12-05
4499,108892.0,Main Product,False,0.0,Mobile,Paid Search,35.888705,2021-10-18,2021-10-20,,,
4500,184525.0,Extra Product,False,0.0,Mobile,Paid Search,26.913255,2021-10-18,2021-10-26,,,
4501,108486.0,Extra Product,False,0.0,Mobile,Social Media,12.2760425,2021-10-18,2021-10-18,,,
4502,176570.0,Main Product,False,0.0,Mobile,Search Network,53.1149125,2021-10-18,,,,
4503,166538.0,Extra Product,False,0.0,Mobile,Search Network,35.6772025,2021-10-18,2021-10-18,,,
4504,113570.0,Main Product,False,0.0,Mobile,Social Media,27.5908475,2021-10-18,2021-10-18,,,
4505,169822.0,Main Product,False,0.0,Mobile,Social Media,18.7200375,2021-10-18,2021-10-18,,,
4506,127973.0,Extra Product,False,0.0,Mobile,Paid Search,27.916085,2021-10-18,2021-10-18,,,
4507,119160.0,Main Product,False,0.0,Mobile,Social Media,26.4959675,2021-10-18,2021-10-18,2021-11-03,2021-11-07,2021-11-07
4508,121386.0,Main Product,False,0.0,Desktop,Organic Search,0.0,2021-10-18,2021-10-23,2021-11-13,2021-11-15,
4509,174129.0,Extra Product,False,0.0,Desktop,Search Network,30.4333275,2021-10-18,2021-10-18,2021-10-25,2021-10-30,
4510,117646.0,Main Product,False,0.0,Desktop,Paid Search,30.9038975,2021-10-18,2021-10-18,2021-11-05,2021-11-10,
4511,197081.0,Main Product,False,0.0,Desktop,Social Media,13.874455,2021-10-18,2021-10-18,2021-11-09,2021-11-10,
4512,190225.0,Main Product,False,0.0,Desktop,Paid Search,39.69437,2021-10-18,2021-10-18,,,
4513,192361.0,Extra Product,False,0.0,Desktop,Paid Search,42.4666575,2021-10-18,,,,
4514,148845.0,Main Product,False,0.0,Desktop,Social Media,12.40033,2021-10-18,2021-10-18,,,
4515,,Main Product,False,0.0,Desktop,Paid Search,14476.312995,2021-10-18,,,,
4516,,Main Product,False,0.0,Mobile,Paid Search,3755.3130825,2021-10-18,,,,
4517,,Main Product,False,0.0,Desktop,Social Media,3852.7730825,2021-10-18,,,,
4518,,Main Product,False,0.0,Mobile,Social Media,2602.1101,2021-10-18,,,,
4519,,Main Product,False,0.0,Desktop,Search Network,7781.2767525,2021-10-18,,,,
4520,,Main Product,False,0.0,Mobile,Search Network,6499.8647175,2021-10-18,,,,
4521,,Main Product,False,0.0,Desktop,Direct Traffic,0.0,2021-10-18,,,,
4522,,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-10-18,,,,
4523,,Main Product,False,0.0,Desktop,Organic Search,0.0,2021-10-18,,,,
4524,,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-10-18,,,,
4525,,Extra Product,False,0.0,Desktop,Paid Search,8325.5729675,2021-10-18,,,,
4526,,Extra Product,False,0.0,Mobile,Paid Search,8675.006505,2021-10-18,,,,
4527,,Extra Product,False,0.0,Desktop,Social Media,3948.4102375,2021-10-18,,,,
4528,,Extra Product,False,0.0,Mobile,Social Media,5847.02417,2021-10-18,,,,
4529,,Extra Product,False,0.0,Desktop,Search Network,10205.3713425,2021-10-18,,,,
4530,,Extra Product,False,0.0,Mobile,Search Network,6806.69834,2021-10-18,,,,
4531,,Extra Product,False,0.0,Desktop,Direct Traffic,0.0,2021-10-18,,,,
4532,,Extra Product,False,0.0,Mobile,Direct Traffic,0.0,2021-10-18,,,,
4533,,Extra Product,False,0.0,Desktop,Organic Search,0.0,2021-10-18,,,,
4534,,Extra Product,False,0.0,Mobile,Organic Search,0.0,2021-10-18,,,,
4535,199784.0,Main Product,True,1000.0,,,0.0,2021-10-19,2021-10-20,2021-10-29,,
4536,186991.0,Main Product,True,1000.0,,,0.0,2021-10-19,,,,
4537,141886.0,Main Product,True,1000.0,,,0.0,2021-10-19,2021-10-19,,,
4538,169364.0,Extra Product,True,1000.0,,,0.0,2021-10-19,2021-10-19,2021-11-03,2021-11-04,2021-11-28
4539,126861.0,Extra Product,True,1000.0,,,0.0,2021-10-19,2021-10-19,,,
4540,100924.0,Main Product,False,0.0,Mobile,Paid Search,36.833235,2021-10-19,2021-10-19,2021-10-21,2021-10-22,2021-11-23
4541,161985.0,Main Product,False,0.0,Mobile,Paid Search,29.8913275,2021-10-19,2021-10-19,2021-11-05,2021-11-10,2021-12-07
4542,145342.0,Main Product,False,0.0,Mobile,Social Media,7.1853775,2021-10-19,2021-10-25,2021-10-27,2021-11-01,2021-11-09
4543,187149.0,Extra Product,False,0.0,Mobile,Search Network,43.77078,2021-10-19,2021-10-20,2021-11-14,2021-11-19,2021-12-11
4544,102969.0,Extra Product,False,0.0,Mobile,Search Network,42.282725,2021-10-19,2021-10-20,2021-10-30,2021-11-01,2021-11-16
4545,166483.0,Extra Product,False,0.0,Mobile,Paid Search,27.4982975,2021-10-19,,,,
4546,122051.0,Main Product,False,0.0,Mobile,Search Network,33.0392775,2021-10-19,2021-10-22,,,
4547,156478.0,Extra Product,False,0.0,Mobile,Social Media,27.444895,2021-10-19,2021-10-24,,,
4548,184649.0,Main Product,False,0.0,Mobile,Paid Search,39.5625825,2021-10-19,2021-10-19,,,
4549,149101.0,Extra Product,False,0.0,Mobile,Social Media,14.9676325,2021-10-19,,,,
4550,113050.0,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-10-19,2021-10-22,,,
4551,182812.0,Main Product,False,0.0,Mobile,Paid Search,22.9578875,2021-10-19,2021-10-19,2021-10-31,2021-11-01,2021-11-11
4552,114999.0,Extra Product,False,0.0,Desktop,Social Media,8.24905,2021-10-19,2021-10-19,2021-11-09,2021-11-10,
4553,143729.0,Extra Product,False,0.0,Desktop,Paid Search,41.2504275,2021-10-19,2021-10-19,2021-11-02,2021-11-07,
4554,170546.0,Extra Product,False,0.0,Desktop,Paid Search,34.73847,2021-10-19,2021-10-22,,,
4555,143002.0,Extra Product,False,0.0,Desktop,Paid Search,43.91632,2021-10-19,2021-10-21,,,
4556,,Main Product,False,0.0,Desktop,Paid Search,13784.8922075,2021-10-19,,,,
4557,,Main Product,False,0.0,Mobile,Paid Search,8833.67624,2021-10-19,,,,
4558,,Main Product,False,0.0,Desktop,Social Media,7973.143595,2021-10-19,,,,
4559,,Main Product,False,0.0,Mobile,Social Media,8994.832535,2021-10-19,,,,
4560,,Main Product,False,0.0,Desktop,Search Network,5501.688515,2021-10-19,,,,
4561,,Main Product,False,0.0,Mobile,Search Network,5494.185035,2021-10-19,,,,
4562,,Main Product,False,0.0,Desktop,Direct Traffic,0.0,2021-10-19,,,,
4563,,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-10-19,,,,
4564,,Main Product,False,0.0,Desktop,Organic Search,0.0,2021-10-19,,,,
4565,,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-10-19,,,,
4566,,Extra Product,False,0.0,Desktop,Paid Search,7368.581955,2021-10-19,,,,
4567,,Extra Product,False,0.0,Mobile,Paid Search,12908.3437675,2021-10-19,,,,
4568,,Extra Product,False,0.0,Desktop,Social Media,2990.338815,2021-10-19,,,,
4569,,Extra Product,False,0.0,Mobile,Social Media,6939.0715675,2021-10-19,,,,
4570,,Extra Product,False,0.0,Desktop,Search Network,10197.1316675,2021-10-19,,,,
4571,,Extra Product,False,0.0,Mobile,Search Network,7422.3715575,2021-10-19,,,,
4572,,Extra Product,False,0.0,Desktop,Direct Traffic,0.0,2021-10-19,,,,
4573,,Extra Product,False,0.0,Mobile,Direct Traffic,0.0,2021-10-19,,,,
4574,,Extra Product,False,0.0,Desktop,Organic Search,0.0,2021-10-19,,,,
4575,,Extra Product,False,0.0,Mobile,Organic Search,0.0,2021-10-19,,,,
4576,188283.0,Main Product,True,1000.0,,,0.0,2021-10-20,2021-10-21,,,
4577,139403.0,Extra Product,True,1000.0,,,0.0,2021-10-20,2021-11-10,,,
4578,184376.0,Extra Product,True,1000.0,,,0.0,2021-10-20,,,,
4579,113262.0,Extra Product,True,1000.0,,,0.0,2021-10-20,2021-10-20,,,
4580,193279.0,Extra Product,True,1000.0,,,0.0,2021-10-20,2021-10-20,,,
4581,103871.0,Extra Product,True,1000.0,,,0.0,2021-10-20,2021-10-21,2021-10-29,2021-11-02,2021-11-06
4582,135033.0,Main Product,True,1000.0,,,0.0,2021-10-20,2021-10-20,,,
4583,121945.0,Extra Product,True,1000.0,,,0.0,2021-10-20,2021-10-20,,,
4584,108876.0,Extra Product,False,0.0,Mobile,Paid Search,23.4986225,2021-10-20,2021-10-20,,,
4585,176098.0,Extra Product,False,0.0,Mobile,Paid Search,48.427465,2021-10-20,2021-10-20,,,
4586,114095.0,Main Product,False,0.0,Mobile,Paid Search,41.5368525,2021-10-20,2021-10-20,2021-11-05,2021-11-07,2021-11-15
4587,111121.0,Main Product,False,0.0,Mobile,Paid Search,47.2891025,2021-10-20,2021-10-22,2021-10-23,2021-10-24,2021-11-10
4588,142010.0,Extra Product,False,0.0,Mobile,Organic Search,0.0,2021-10-20,2021-10-24,2021-11-16,2021-11-18,2021-12-22
4589,126887.0,Extra Product,False,0.0,Mobile,Paid Search,35.25709,2021-10-20,,,,
4590,103665.0,Extra Product,False,0.0,Mobile,Social Media,8.9556625,2021-10-20,2021-10-20,2021-10-31,2021-11-01,2021-11-21
4591,149192.0,Extra Product,False,0.0,Mobile,Paid Search,43.9377175,2021-10-20,2021-10-20,,,
4592,145543.0,Extra Product,False,0.0,Mobile,Paid Search,36.866615,2021-10-20,2021-10-20,,,
4593,174826.0,Main Product,False,0.0,Mobile,Search Network,37.1029575,2021-10-20,2021-10-23,,,
4594,150566.0,Extra Product,False,0.0,Mobile,Paid Search,42.8330775,2021-10-20,2021-10-24,,,
4595,145749.0,Extra Product,False,0.0,Mobile,Paid Search,24.9203325,2021-10-20,2021-10-20,,,
4596,135242.0,Extra Product,False,0.0,Mobile,Social Media,14.1744,2021-10-20,,,,
4597,106456.0,Extra Product,False,0.0,Mobile,Search Network,32.112135,2021-10-20,2021-10-20,,,
4598,100894.0,Extra Product,False,0.0,Mobile,Paid Search,45.4234525,2021-10-20,2021-10-20,,,
4599,109827.0,Main Product,False,0.0,Mobile,Search Network,46.2546775,2021-10-20,2021-10-24,,,
4600,109000.0,Main Product,False,0.0,Mobile,Paid Search,27.174945,2021-10-20,2021-10-25,,,
4601,198056.0,Extra Product,False,0.0,Mobile,Paid Search,47.028395,2021-10-20,2021-10-23,,,
4602,112006.0,Main Product,False,0.0,Mobile,Search Network,49.023735,2021-10-20,2021-10-20,,,
4603,175163.0,Extra Product,False,0.0,Mobile,Search Network,36.1554775,2021-10-20,2021-10-20,2021-10-24,2021-10-28,2021-12-01
4604,139214.0,Extra Product,False,0.0,Desktop,Paid Search,31.8217425,2021-10-20,2021-10-22,2021-10-26,2021-10-31,
4605,111992.0,Main Product,False,0.0,Desktop,Paid Search,43.4645625,2021-10-20,2021-10-24,2021-11-02,2021-11-06,
4606,102069.0,Extra Product,False,0.0,Desktop,Paid Search,35.2167975,2021-10-20,2021-10-20,2021-11-04,2021-11-06,
4607,131483.0,Main Product,False,0.0,Desktop,Social Media,18.34156,2021-10-20,2021-10-20,2021-11-05,2021-11-07,
4608,147357.0,Extra Product,False,0.0,Desktop,Search Network,44.8255975,2021-10-20,2021-10-25,,,
4609,105886.0,Extra Product,False,0.0,Desktop,Search Network,35.03133,2021-10-20,,,,
4610,,Main Product,False,0.0,Desktop,Paid Search,8778.0663075,2021-10-20,,,,
4611,,Main Product,False,0.0,Mobile,Paid Search,8962.88217,2021-10-20,,,,
4612,,Main Product,False,0.0,Desktop,Social Media,2780.6935,2021-10-20,,,,
4613,,Main Product,False,0.0,Mobile,Social Media,4044.7859325,2021-10-20,,,,
4614,,Main Product,False,0.0,Desktop,Search Network,8411.02471,2021-10-20,,,,
4615,,Main Product,False,0.0,Mobile,Search Network,8309.9323175,2021-10-20,,,,
4616,,Main Product,False,0.0,Desktop,Direct Traffic,0.0,2021-10-20,,,,
4617,,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-10-20,,,,
4618,,Main Product,False,0.0,Desktop,Organic Search,0.0,2021-10-20,,,,
4619,,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-10-20,,,,
4620,,Extra Product,False,0.0,Desktop,Paid Search,10703.95057,2021-10-20,,,,
4621,,Extra Product,False,0.0,Mobile,Paid Search,11396.5873375,2021-10-20,,,,
4622,,Extra Product,False,0.0,Desktop,Social Media,5327.154215,2021-10-20,,,,
4623,,Extra Product,False,0.0,Mobile,Social Media,8813.63607,2021-10-20,,,,
4624,,Extra Product,False,0.0,Desktop,Search Network,10677.2685725,2021-10-20,,,,
4625,,Extra Product,False,0.0,Mobile,Search Network,10545.94318,2021-10-20,,,,
4626,,Extra Product,False,0.0,Desktop,Direct Traffic,0.0,2021-10-20,,,,
4627,,Extra Product,False,0.0,Mobile,Direct Traffic,0.0,2021-10-20,,,,
4628,,Extra Product,False,0.0,Desktop,Organic Search,0.0,2021-10-20,,,,
4629,,Extra Product,False,0.0,Mobile,Organic Search,0.0,2021-10-20,,,,
4630,173059.0,Main Product,True,1000.0,,,0.0,2021-10-21,2021-10-22,,,
4631,117107.0,Main Product,True,1000.0,,,0.0,2021-10-21,,,,
4632,196667.0,Extra Product,True,1000.0,,,0.0,2021-10-21,2021-10-25,,,
4633,119964.0,Extra Product,True,1000.0,,,0.0,2021-10-21,2021-10-26,2021-11-11,2021-11-14,
4634,156371.0,Extra Product,True,1000.0,,,0.0,2021-10-21,2021-10-21,2021-11-01,2021-11-05,2021-11-12
4635,106284.0,Extra Product,True,1000.0,,,0.0,2021-10-21,2021-10-21,2021-11-05,,
4636,157621.0,Main Product,True,1000.0,,,0.0,2021-10-21,2021-10-22,2021-11-09,2021-11-10,2021-11-28
4637,174592.0,Extra Product,False,0.0,Mobile,Paid Search,26.13802,2021-10-21,2021-10-21,,,
4638,123873.0,Extra Product,False,0.0,Mobile,Paid Search,28.1287275,2021-10-21,2021-10-21,,,
4639,199565.0,Main Product,False,0.0,Mobile,Social Media,24.5822375,2021-10-21,,,,
4640,139506.0,Extra Product,False,0.0,Mobile,Paid Search,49.815745,2021-10-21,2021-10-21,,,
4641,182678.0,Extra Product,False,0.0,Mobile,Paid Search,48.6281725,2021-10-21,2021-10-21,2021-11-13,2021-11-17,2021-11-18
4642,122662.0,Main Product,False,0.0,Mobile,Paid Search,28.7757325,2021-10-21,2021-10-21,,,
4643,119308.0,Extra Product,False,0.0,Mobile,Paid Search,37.76926,2021-10-21,2021-10-21,2021-10-21,2021-10-24,2021-11-26
4644,148250.0,Extra Product,False,0.0,Mobile,Paid Search,24.18105,2021-10-21,2021-10-21,,,
4645,133167.0,Main Product,False,0.0,Mobile,Paid Search,26.6432125,2021-10-21,2021-10-22,,,
4646,123072.0,Extra Product,False,0.0,Mobile,Search Network,30.3407275,2021-10-21,2021-10-21,,,
4647,168951.0,Extra Product,False,0.0,Mobile,Paid Search,32.181995,2021-10-21,2021-10-21,,,
4648,120060.0,Extra Product,False,0.0,Mobile,Paid Search,47.506735,2021-10-21,,,,
4649,109374.0,Extra Product,False,0.0,Mobile,Paid Search,42.4571025,2021-10-21,2021-10-24,,,
4650,199741.0,Main Product,False,0.0,Mobile,Search Network,32.710845,2021-10-21,2021-10-22,,,
4651,181371.0,Main Product,False,0.0,Mobile,Social Media,10.359195,2021-10-21,2021-10-21,2021-10-24,2021-10-27,2021-11-10
4652,148716.0,Main Product,False,0.0,Mobile,Social Media,27.3695325,2021-10-21,2021-10-21,2021-10-26,2021-10-30,2021-10-30
4653,156236.0,Extra Product,False,0.0,Mobile,Social Media,14.795605,2021-10-21,2021-10-21,2021-10-22,2021-10-25,2021-11-16
4654,113742.0,Extra Product,False,0.0,Desktop,Social Media,8.403595,2021-10-21,2021-10-21,2021-11-09,2021-11-11,2021-12-04
4655,192970.0,Main Product,False,0.0,Desktop,Paid Search,33.35899,2021-10-21,2021-10-21,2021-10-29,2021-11-01,
4656,101393.0,Extra Product,False,0.0,Desktop,Social Media,4.34142,2021-10-21,2021-10-21,,,
4657,170752.0,Main Product,False,0.0,Desktop,Organic Search,0.0,2021-10-21,2021-10-21,2021-10-28,,
4658,128334.0,Main Product,False,0.0,Desktop,Paid Search,32.9355525,2021-10-21,2021-10-25,,,
4659,,Main Product,False,0.0,Desktop,Paid Search,13657.9750675,2021-10-21,,,,
4660,,Main Product,False,0.0,Mobile,Paid Search,6714.4869875,2021-10-21,,,,
4661,,Main Product,False,0.0,Desktop,Social Media,5331.03254,2021-10-21,,,,
4662,,Main Product,False,0.0,Mobile,Social Media,9892.6248,2021-10-21,,,,
4663,,Main Product,False,0.0,Desktop,Search Network,5639.1413725,2021-10-21,,,,
4664,,Main Product,False,0.0,Mobile,Search Network,5349.366085,2021-10-21,,,,
4665,,Main Product,False,0.0,Desktop,Direct Traffic,0.0,2021-10-21,,,,
4666,,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-10-21,,,,
4667,,Main Product,False,0.0,Desktop,Organic Search,0.0,2021-10-21,,,,
4668,,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-10-21,,,,
4669,,Extra Product,False,0.0,Desktop,Paid Search,14952.79208,2021-10-21,,,,
4670,,Extra Product,False,0.0,Mobile,Paid Search,14305.4619875,2021-10-21,,,,
4671,,Extra Product,False,0.0,Desktop,Social Media,6104.529595,2021-10-21,,,,
4672,,Extra Product,False,0.0,Mobile,Social Media,4667.9616275,2021-10-21,,,,
4673,,Extra Product,False,0.0,Desktop,Search Network,4517.8423975,2021-10-21,,,,
4674,,Extra Product,False,0.0,Mobile,Search Network,5703.0792375,2021-10-21,,,,
4675,,Extra Product,False,0.0,Desktop,Direct Traffic,0.0,2021-10-21,,,,
4676,,Extra Product,False,0.0,Mobile,Direct Traffic,0.0,2021-10-21,,,,
4677,,Extra Product,False,0.0,Desktop,Organic Search,0.0,2021-10-21,,,,
4678,,Extra Product,False,0.0,Mobile,Organic Search,0.0,2021-10-21,,,,
4679,166219.0,Extra Product,True,1000.0,,,0.0,2021-10-22,2021-11-10,2021-11-10,2021-11-12,2021-12-13
4680,163366.0,Main Product,True,1000.0,,,0.0,2021-10-22,2021-10-22,2021-11-08,2021-11-12,2021-12-09
4681,132483.0,Main Product,True,1000.0,,,0.0,2021-10-22,2021-10-22,,,
4682,126748.0,Extra Product,True,1000.0,,,0.0,2021-10-22,2021-10-22,2021-11-11,,
4683,164264.0,Extra Product,True,1000.0,,,0.0,2021-10-22,2021-10-22,,,
4684,198677.0,Extra Product,True,1000.0,,,0.0,2021-10-22,,,,
4685,147377.0,Extra Product,False,0.0,Mobile,Social Media,25.824225,2021-10-22,2021-10-24,,,
4686,126003.0,Main Product,False,0.0,Mobile,Social Media,9.59601,2021-10-22,2021-10-23,2021-10-27,2021-10-28,2021-11-27
4687,184655.0,Main Product,False,0.0,Mobile,Search Network,36.3629125,2021-10-22,,,,
4688,114842.0,Main Product,False,0.0,Mobile,Paid Search,22.107565,2021-10-22,,,,
4689,132395.0,Extra Product,False,0.0,Mobile,Search Network,34.31948,2021-10-22,2021-10-30,,,
4690,167994.0,Main Product,False,0.0,Desktop,Social Media,13.7841025,2021-10-22,2021-10-22,2021-11-10,2021-11-13,2021-12-06
4691,152277.0,Main Product,False,0.0,Desktop,Social Media,18.9266375,2021-10-22,2021-10-22,2021-11-06,2021-11-08,2021-11-20
4692,151363.0,Main Product,False,0.0,Desktop,Paid Search,27.0657375,2021-10-22,2021-10-24,2021-11-06,2021-11-10,
4693,139449.0,Extra Product,False,0.0,Desktop,Search Network,41.997225,2021-10-22,2021-10-22,,,
4694,169640.0,Extra Product,False,0.0,Desktop,Paid Search,35.5473875,2021-10-22,2021-10-22,,,
4695,141452.0,Main Product,False,0.0,Desktop,Paid Search,35.36026,2021-10-22,2021-10-22,2021-11-10,2021-11-15,
4696,100340.0,Main Product,False,0.0,Desktop,Paid Search,36.574795,2021-10-22,2021-10-22,2021-10-28,2021-11-01,
4697,173904.0,Extra Product,False,0.0,Desktop,Search Network,33.13415,2021-10-22,,,,
4698,,Main Product,False,0.0,Desktop,Paid Search,10228.520115,2021-10-22,,,,
4699,,Main Product,False,0.0,Mobile,Paid Search,9807.582945,2021-10-22,,,,
4700,,Main Product,False,0.0,Desktop,Social Media,7321.98188,2021-10-22,,,,
4701,,Main Product,False,0.0,Mobile,Social Media,4552.593685,2021-10-22,,,,
4702,,Main Product,False,0.0,Desktop,Search Network,8188.279925,2021-10-22,,,,
4703,,Main Product,False,0.0,Mobile,Search Network,8344.7980575,2021-10-22,,,,
4704,,Main Product,False,0.0,Desktop,Direct Traffic,0.0,2021-10-22,,,,
4705,,Main Product,False,0.0,Mobile,Direct Traffic,0.0,2021-10-22,,,,
4706,,Main Product,False,0.0,Desktop,Organic Search,0.0,2021-10-22,,,,
4707,,Main Product,False,0.0,Mobile,Organic Search,0.0,2021-10-22,,,,
4708,,Extra Product,False,0.0,Desktop,Paid Search,10948.45034,2021-10-22,,,,
4709,,Extra Product,False,0.0,Mobile,Paid Search,6073.034495,2021-10-22,,,,
4710,,Extra Product,False,0.0,Desktop,Social Media,3540.8936625,2021-10-22,,,,
4711,,Extra Product,False,0.0,Mobile,Social Media,6207.483935,2021-10-22,,,,
4712,,Extra Product,False,0.0,Desktop,Search Network,10008.3806225,2021-10-22,,,,
4713,,Extra Product,False,0.0,Mobile,Search Network,7641.68468,2021-10-22,,,,
4714,,Extra Product,False,0.0,Desktop,Direct Traffic,0.0,2021-10-22,,,,
4715,,Extra Product,False,0.0,Mobile,Direct Traffic,0.0,2021-10-22,,,,
4716,,Extra Product,False,0.0,Desktop,Organic Search,0.0,2021-10-22,,,,
4717,,Extra Product,False,0.0,Mobile,Organic Search,0.0,2021-10-22,,,,
4718,155644.0,Main Product,True,1000.0,,,0.0,2021-10-23,2021-10-24,2021-11-14,,
4719,190751.0,Extra Product,True,1000.0,,,0.0,2021-10-23,2021-10-23,,,
4720,168301.0,Extra Product,True,1000.0,,,0.0,2021-10-23,2021-10-23,2021-10-26,2021-10-30,2021-11-16
4721,183104.0,Extra Product,False,0.0,Mobile,Search Network,38.5836575,2021-10-23,2021-10-24,2021-11-06,2021-11-11,2021-11-24
4722,127525.0,Extra Product,False,0.0,Mobile,Direct Traffic,0.0,2021-10-23,2021-10-25,2021-11-17,2021-11-20,2021-12-13
4723,122531.0,Main Product,False,0.0,Mobile,Social Media,7.1882575,2021-10-23,2021-10-23,,,
4724,135049.0,Extra Product,False,0.0,Mobile,Paid Search,44.1810675,2021-10-23,2021-10-23,,,
4725,103537.0,Main Product,False,0.0,Mobile,Search Network,34.54126,2021-10-23,2021-10-23,,,
4726,179271.0,Extra Product,False,0.0,Mobile,Paid Search,26.371595,2021-10-23,2021-10-24,2021-10-24,2021-10-26,2021-11-04
4727,101598.0,Main Product,False,0.0,Mobile,Search Network,39.2801575,2021-10-23,2021-10-24,2021-10-25,2021-10-29,2021-11-25
4728,105109.0,Main Product,False,0.0,Mobile,Search Network,49.5094375,2021-10-23,2021-10-23,2021-11-17,2021-11-22,2021-11-23
4729,146382.0,Extra Product,False,0.0,Mobile,Social Media,26.3256,2021-10-23,2021-10-23,,,
4730,134690.0,Extra Product,False,0.0,Mobile,Social Media,10.244595,2021-10-23,2021-10-25,,,
4731,164878.0,Extra Product,False,0.0,Mobile,Paid Search,26.6153175,2021-10-23,2021-10-23,,,
4732,159565.0,Main Product,False,0.0,Mobile,Paid Search,48.3885725,2021-10-23,2021-10-23,,,
4733,184903.0,Main Product,False,0.0,Mobile,Search Network,39.6775775,2021-10-23,2021-10-23,,,
